id,region,town,city,price,price_per_meter,area,room_count,oldness,floor_count,has_parking,has_storeroom,has_elevator,has_loan,lat,lon,updated_at
tBVP5zYOA2w=,3,south-dibaji,tehran,10500,116,90,2,17,2,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.093118+03:30
_Mn6o_LRv~k=,3,south-dibaji,tehran,9000,120,75,2,17,5,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.134816+03:30
S4xuzK1UbiU=,3,pasdaran,tehran,31000,155,199,3,9,4,True,True,True,False,35.771362,51.457899,2023-12-02T15:44:34.266561+03:30
FOu1mFmGq24=,3,south-dibaji,tehran,14200,142,100,2,12,3,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.367073+03:30
MIol~CkMys0=,3,south-dibaji,tehran,20800,143,145,3,3,5,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.436143+03:30
KYIBd_OzjSY=,3,south-dibaji,tehran,8600,85,101,2,25,4,True,True,False,False,35.786875,51.459853,2023-12-02T15:44:34.587763+03:30
_Aa5lZGoWrY=,3,south-dibaji,tehran,18150,165,110,2,4,1,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.627881+03:30
NvY9yYYPYRo=,3,south-dibaji,tehran,11600,119,97,2,12,5,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.643522+03:30
Yog4UILBha4=,3,south-dibaji,tehran,13000,118,110,2,15,3,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:34.989697+03:30
Z0IoQ7CVe6w=,3,south-dibaji,tehran,15000,115,130,2,14,3,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:35.019339+03:30
~ivHRUaoHIY=,3,south-dibaji,tehran,20500,102,200,3,17,5,True,True,True,False,35.789943,51.458588,2023-12-02T15:44:35.081882+03:30
BCLaHn1rEJA=,3,south-dibaji,tehran,20000,99,201,3,12,3,True,True,True,False,35.78662,51.461217,2023-12-02T15:44:35.135309+03:30
dDG_90qNLec=,3,south-dibaji,tehran,23000,124,185,3,17,2,True,True,True,False,35.783338,51.458586,2023-12-02T15:44:35.182187+03:30
6rBRy5LTeDg=,3,south-dibaji,tehran,25000,125,200,3,15,3,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:35.440232+03:30
RzyhXtQXNNM=,3,south-dibaji,tehran,30000,139,215,3,7,3,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:35.951183+03:30
OiNPNtqYAE8=,3,qolhak,tehran,8500,113,75,2,15,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:36.300889+03:30
Bh~3QHRV5Ck=,3,south-dibaji,tehran,20580,137,150,3,16,4,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:36.333002+03:30
rAHRKJBNwbI=,3,south-dibaji,tehran,18200,118,154,3,25,1,True,True,True,True,35.786875,51.459853,2023-12-02T15:44:36.919258+03:30
ld5UQL8TlmA=,3,qolhak,tehran,8900,139,64,2,18,1,True,False,True,False,35.772922,51.444083,2023-12-02T15:44:37.344504+03:30
IyAKPceZXgU=,3,qolhak,tehran,7500,105,71,1,16,4,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:37.676392+03:30
fCSPpaOWqMo=,3,south-dibaji,tehran,8500,106,80,2,15,2,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:37.676392+03:30
ZB_enKYS~y4=,3,qolhak,tehran,7300,97,75,1,15,4,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:37.814274+03:30
d4tKjLEZTUQ=,3,qolhak,tehran,8600,114,75,2,8,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:37.945874+03:30
QCKpaq3VLSg=,3,qolhak,tehran,26000,173,150,3,6,4,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:38.330307+03:30
kd9nXVpsJXw=,3,qolhak,tehran,12400,105,117,3,15,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:38.446123+03:30
0HkDBWi2Eu8=,3,qolhak,tehran,12400,105,118,3,18,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:38.615438+03:30
PyWF~ZmDyWU=,3,qolhak,tehran,12900,107,120,3,11,3,True,True,False,False,35.772922,51.444083,2023-12-02T15:44:38.734810+03:30
yVsUBG~GnzY=,3,qolhak,tehran,14000,115,121,3,11,3,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:39.464294+03:30
kdmcOvf0WdU=,3,qolhak,tehran,6500,118,55,1,15,2,True,True,False,False,35.772922,51.444083,2023-12-02T15:44:39.417382+03:30
LHa9WE2OLw0=,3,qolhak,tehran,12000,131,91,2,15,1,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:39.511160+03:30
sjBMSUtXOfo=,3,qolhak,tehran,20800,130,160,3,18,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:39.735576+03:30
x0ceEv_9zeA=,3,qolhak,tehran,8500,121,70,2,15,2,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:40.352607+03:30
HXgEuIB2Ak8=,3,qolhak,tehran,15300,113,135,3,15,4,False,True,True,False,35.772922,51.444083,2023-12-02T15:44:40.383856+03:30
MbKtxWAtC4Y=,3,south-dibaji,tehran,11900,130,91,2,13,5,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:40.721667+03:30
I29pq0wHCGg=,3,mullasadra,tehran,15500,116,133,3,26,2,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:40.980031+03:30
H48DHxoS1u4=,3,qolhak,tehran,10000,111,90,2,12,3,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:41.013550+03:30
oTpjIkB4gXs=,3,mullasadra,tehran,20000,137,145,3,22,4,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:41.096861+03:30
JMOD_IlJwLA=,3,mullasadra,tehran,15500,89,173,3,30,1,False,True,False,False,35.756695,51.398023,2023-12-02T15:44:41.380109+03:30
E6hc5_37FTU=,3,qolhak,tehran,12500,117,106,2,20,4,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:41.480257+03:30
9JxAWzHUx~w=,3,qolhak,tehran,12500,117,106,2,20,4,False,False,False,False,35.772922,51.444083,2023-12-02T15:44:41.763684+03:30
cfs1M_F3GoQ=,3,qolhak,tehran,14000,116,120,3,11,3,True,True,True,False,35.772922,51.444083,2023-12-02T15:44:41.796990+03:30
X8Dn7gH1fJY=,3,mullasadra,tehran,55000,200,275,4,5,1,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:41.845923+03:30
_MvnPI6HSos=,3,mullasadra,tehran,19285,95,203,3,30,2,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:42.146705+03:30
y8Z~Pbk2Z1M=,3,mullasadra,tehran,13500,122,110,2,20,2,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:42.228804+03:30
0H4uD0uuqzM=,3,mullasadra,tehran,26000,139,187,3,17,3,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:42.296633+03:30
XG~0sujppfc=,3,mullasadra,tehran,10500,109,96,2,11,2,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:42.796640+03:30
jME3bYD8YhA=,3,mullasadra,tehran,25000,159,157,3,2,6,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:43.000428+03:30
qg6cQBhlnu0=,3,mullasadra,tehran,19000,118,160,3,26,4,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:43.180486+03:30
kVdCqepJRr0=,3,mullasadra,tehran,14200,100,142,2,30,2,False,False,False,False,35.756695,51.398023,2023-12-02T15:44:43.563698+03:30
TgAPr1BsJic=,3,mullasadra,tehran,12600,120,105,2,27,1,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:43.730485+03:30
gXcWZE4pOxs=,3,mullasadra,tehran,12000,113,106,2,18,2,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:43.897297+03:30
Mj~0lzqf4MU=,3,mullasadra,tehran,21500,121,177,3,19,4,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:43.846964+03:30
zgCSaNmIxQM=,3,mullasadra,tehran,11500,133,86,1,5,2,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:44.046884+03:30
M5gFeGKpVYg=,3,mullasadra,tehran,10300,114,90,2,11,2,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:44.763098+03:30
XK5OcqxtGXI=,3,qolhak,tehran,12000,102,117,2,13,2,True,True,True,False,35.774654,51.439191,2023-12-02T15:44:45.116466+03:30
Fzkag7HYYrc=,3,north-shiraz,tehran,20400,120,170,3,20,4,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.199209+03:30
UI3dpRHvmtk=,3,north-shiraz,tehran,19000,113,168,3,22,4,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.253655+03:30
4Qh8wLjYcms=,3,mullasadra,tehran,23100,140,165,3,17,1,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:45.318398+03:30
uT8dOfzb_uI=,3,north-shiraz,tehran,60500,218,277,3,4,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.318398+03:30
b7M40WhviSA=,3,north-shiraz,tehran,12600,120,105,3,27,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.430721+03:30
fPbpICB0OgQ=,3,north-shiraz,tehran,18000,180,100,2,30,1,True,True,False,False,35.759555,51.397777,2023-12-02T15:44:45.396433+03:30
_pCUWeylXVc=,3,mullasadra,tehran,18000,124,145,3,15,3,True,True,True,False,35.756695,51.398023,2023-12-02T15:44:45.396433+03:30
4Nkk_XZmGgE=,3,mullasadra,tehran,15200,119,127,2,25,2,True,False,False,False,35.756695,51.398023,2023-12-02T15:44:45.477622+03:30
cMTlq~Ljak4=,3,north-shiraz,tehran,16000,160,100,2,30,1,True,True,False,False,35.759555,51.397777,2023-12-02T15:44:45.562134+03:30
eTw1lGOGNBw=,3,mullasadra,tehran,7500,120,62,1,20,3,True,True,False,False,35.756695,51.398023,2023-12-02T15:44:45.609011+03:30
262MZy8o~Ao=,3,north-shiraz,tehran,13900,120,115,3,17,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.816929+03:30
njhVE0kH4kw=,3,north-shiraz,tehran,11800,124,95,2,22,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.863259+03:30
BvAmg8X8ug8=,3,north-shiraz,tehran,19280,94,203,3,30,2,True,True,False,False,35.759555,51.397777,2023-12-02T15:44:45.993523+03:30
_PoJyD3TDdo=,3,north-shiraz,tehran,18600,120,155,3,20,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:45.977898+03:30
gj~bx1gSbMk=,3,north-shiraz,tehran,13530,110,123,2,40,1,True,True,True,False,35.756916,51.400474,2023-12-02T15:44:46.632116+03:30
AHv~TtkdgYw=,3,north-shiraz,tehran,21000,140,150,3,14,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:46.687598+03:30
5uhBb22lpC0=,3,north-shiraz,tehran,16000,160,100,2,25,1,True,True,False,False,35.759555,51.397777,2023-12-02T15:44:46.852560+03:30
Kmhj7ljgIlg=,3,north-shiraz,tehran,18500,123,150,3,22,5,True,True,True,False,35.753035,51.39991,2023-12-02T15:44:46.899439+03:30
hsqSuBlq3jc=,3,north-shiraz,tehran,29700,180,165,1,15,3,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.117054+03:30
qR0kdgEti30=,3,north-shiraz,tehran,21000,138,152,3,13,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.221104+03:30
F3LO9C8kgYs=,3,north-shiraz,tehran,12000,114,105,3,27,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.270719+03:30
~CraF_Jtlzg=,3,north-shiraz,tehran,33000,165,200,3,7,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.370812+03:30
kIIu46O9kCg=,3,north-shiraz,tehran,21000,140,150,3,13,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.517986+03:30
XTA_TcapQV0=,3,north-shiraz,tehran,21000,140,150,3,14,5,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.571209+03:30
9k6YWw3cJt0=,3,north-shiraz,tehran,47355,205,231,5,4,4,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:47.640218+03:30
giu9DbcwD2Y=,3,north-shiraz,tehran,46260,180,257,4,13,1,True,True,True,False,35.759555,51.397777,2023-12-02T15:44:48.867221+03:30
tLzNOQ93Vlg=,3,zafar,tehran,10584,98,108,2,30,3,False,False,False,False,35.768409,51.415913,2023-12-02T15:44:49.269716+03:30
NmJiVgSLhvQ=,3,zafar,tehran,49000,188,260,4,1,2,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:49.261715+03:30
2rR_HiTR5MU=,3,zafar,tehran,15900,99,160,3,18,4,True,True,True,False,35.765771,51.43404,2023-12-02T15:44:49.697005+03:30
Xv6nA5GwLNY=,3,zafar,tehran,16900,140,120,3,5,4,True,True,True,False,35.765945,51.434126,2023-12-02T15:44:50.064663+03:30
w0jxFj637RM=,3,zafar,tehran,12400,106,116,3,25,2,True,True,False,False,35.768409,51.415913,2023-12-02T15:44:50.402648+03:30
0coQkmYDgGU=,3,north-shiraz,tehran,16800,120,140,3,15,2,False,True,True,False,35.759555,51.397777,2023-12-02T15:44:50.480380+03:30
Zb1UKFk5~j8=,3,zafar,tehran,14800,109,135,3,25,1,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:50.965897+03:30
QfaCBTlNjEY=,3,zafar,tehran,30600,180,170,3,1,2,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:51.028522+03:30
kC71g9slrUY=,2,saadat-abad,tehran,18500,165,112,2,8,5,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:51.144052+03:30
SfVVT1nNPEo=,3,zafar,tehran,13650,210,65,1,1,2,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:51.181864+03:30
ZB146neaPz8=,3,zafar,tehran,12200,129,94,2,8,5,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:51.366836+03:30
kfe0N2mOTbY=,2,saadat-abad,tehran,13000,171,76,1,8,4,False,False,True,False,35.786326,51.381104,2023-12-02T15:44:51.694772+03:30
dbTjwhI9FJ8=,3,zafar,tehran,13600,100,135,2,26,1,True,True,True,False,35.769861,51.435461,2023-12-02T15:44:51.694772+03:30
fAXLsz8Djfw=,3,zafar,tehran,12800,121,105,2,7,3,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:51.783961+03:30
UCiwVzHcqbI=,2,saadat-abad,tehran,26000,206,126,2,9,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:51.783961+03:30
IQOMbXzEvBg=,2,saadat-abad,tehran,20000,181,110,2,5,5,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:51.830839+03:30
cUPYrV~XK10=,3,zafar,tehran,18500,127,145,3,15,4,True,True,True,False,35.768409,51.415913,2023-12-02T15:44:52.034940+03:30
HBcUhJPuP2o=,3,zafar,tehran,17200,137,125,3,3,5,True,True,True,False,35.765458,51.434813,2023-12-02T15:44:52.080947+03:30
mmEOGGwI_PI=,3,zafar,tehran,12000,171,70,2,13,4,True,True,True,False,35.774287,51.429325,2023-12-02T15:44:52.112202+03:30
_F6Vyj_Ygwc=,2,saadat-abad,tehran,21000,166,126,3,7,4,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:52.401434+03:30
jsa9yLgWQKk=,2,saadat-abad,tehran,21750,159,136,3,18,2,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:52.570225+03:30
EWqGkCAkgbw=,2,saadat-abad,tehran,30000,222,135,3,4,4,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:52.971645+03:30
4U~KnkKwAU8=,2,saadat-abad,tehran,13000,171,76,1,8,4,False,False,True,False,35.786326,51.381104,2023-12-02T15:44:53.851610+03:30
NpwrZcqEIls=,2,saadat-abad,tehran,17600,164,107,2,20,1,False,False,True,False,35.786326,51.381104,2023-12-02T15:44:53.886778+03:30
WvmJjmimKTc=,2,saadat-abad,tehran,9300,129,72,2,25,2,False,True,True,False,35.781098,51.382443,2023-12-02T15:44:54.351828+03:30
n9jmI1DzXAg=,2,saadat-abad,tehran,12700,158,80,2,12,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:54.746697+03:30
WoT1IDRf2GM=,2,saadat-abad,tehran,13000,171,76,1,10,4,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:55.015618+03:30
24~FzksA0Oo=,2,saadat-abad,tehran,13000,171,76,1,8,4,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:55.054586+03:30
kmh6VkslfUI=,2,saadat-abad,tehran,15000,150,100,2,8,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:55.147410+03:30
YYnBrdN_LhE=,3,serah-manzariyeh,tehran,18000,133,135,3,8,3,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:55.263349+03:30
knHofvr7rZk=,3,serah-manzariyeh,tehran,15425,131,117,2,15,1,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:55.347659+03:30
d4Wxx8ctk94=,2,saadat-abad,tehran,18500,160,115,2,8,5,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:55.416894+03:30
mOjPaD2jVB4=,2,saadat-abad,tehran,18200,140,130,2,10,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:55.664870+03:30
kXExxwoOySA=,2,saadat-abad,tehran,13000,171,76,1,8,4,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:55.780987+03:30
CSMYUln5foE=,2,saadat-abad,tehran,16000,145,110,2,25,2,True,True,False,False,35.786326,51.381104,2023-12-02T15:44:55.813310+03:30
vtLHN0DbEhQ=,3,serah-manzariyeh,tehran,29000,163,177,3,1,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:55.918803+03:30
7iVPwmvRfYE=,3,serah-manzariyeh,tehran,27000,168,160,3,10,4,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:56.028183+03:30
ExnU7dCSYPA=,2,saadat-abad,tehran,18500,165,112,2,8,5,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:56.250894+03:30
pcS_Uyc7YCg=,3,serah-manzariyeh,tehran,20000,153,130,2,3,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:56.642182+03:30
aDATJw4gq1U=,3,serah-manzariyeh,tehran,19250,116,165,3,17,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:56.732300+03:30
HTU0bvVtSRQ=,2,saadat-abad,tehran,25500,212,120,3,5,4,True,True,True,False,35.786326,51.381104,2023-12-02T15:44:56.869301+03:30
q06jacXEApQ=,2,saadat-abad,tehran,7500,101,74,3,15,3,False,True,False,False,35.786326,51.381104,2023-12-02T15:44:56.918770+03:30
GAdTCetQ71c=,2,saadat-abad,tehran,8500,149,57,1,15,6,False,True,True,False,35.786326,51.381104,2023-12-02T15:44:57.368049+03:30
b9czobiPqNo=,3,serah-manzariyeh,tehran,31000,177,175,3,1,4,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:57.410745+03:30
YItSJzgDWPk=,3,serah-manzariyeh,tehran,23000,191,120,2,2,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:44:57.656490+03:30
EuYfRrhN4Yw=,3,serah-manzariyeh,tehran,20000,153,130,2,3,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:57.969721+03:30
5zJvqhh_vPc=,3,serah-manzariyeh,tehran,20500,105,195,3,13,2,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.186407+03:30
dI9aep61GCI=,3,serah-manzariyeh,tehran,14150,119,118,2,16,2,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.217680+03:30
bTdWv5KbHOA=,2,saadat-abad,tehran,15400,226,68,1,10,1,True,False,True,False,35.786326,51.381104,2023-12-02T15:44:58.325497+03:30
P11sSSw_We8=,3,serah-manzariyeh,tehran,8245,117,70,1,10,1,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.694798+03:30
IbDUnxngkIk=,3,serah-manzariyeh,tehran,20000,97,205,3,14,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.765679+03:30
9SOkpxXU9vw=,3,serah-manzariyeh,tehran,14300,130,110,2,15,1,True,True,True,False,35.786875,51.459853,2023-12-02T15:44:58.797137+03:30
62MUPmpU9Kw=,3,serah-manzariyeh,tehran,19780,125,158,3,15,4,True,True,True,True,35.785831,51.454838,2023-12-02T15:44:58.844095+03:30
qFqHpedW0jo=,3,serah-manzariyeh,tehran,15300,133,115,2,15,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.880636+03:30
wca2PfFFUsk=,3,serah-manzariyeh,tehran,18000,163,110,2,3,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:58.935865+03:30
4MSuiMa78ms=,3,serah-manzariyeh,tehran,15000,130,115,2,15,4,True,True,True,False,35.819088,51.45904,2023-12-02T15:44:58.978189+03:30
KhcbEJSgE9s=,3,serah-manzariyeh,tehran,11650,114,102,2,14,5,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:59.134090+03:30
Puzt_Ifc_8k=,3,serah-manzariyeh,tehran,17150,131,130,3,16,3,True,True,True,False,35.785832,51.454839,2023-12-02T15:44:59.357172+03:30
NOMKrxodxzM=,3,serah-manzariyeh,tehran,18900,126,150,3,18,1,True,True,True,False,35.788361,51.459264,2023-12-02T15:44:59.403990+03:30
LzQgikezaD8=,3,serah-manzariyeh,tehran,19000,126,150,3,15,1,True,True,True,False,35.785832,51.454839,2023-12-02T15:45:00.435271+03:30
vNN5mG2oEc8=,4,shams-abad,tehran,13000,89,145,3,10,3,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:01.556326+03:30
1srd6oEPD9o=,4,shams-abad,tehran,7400,92,80,2,10,1,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:01.790516+03:30
uijDHbgB_g4=,3,serah-manzariyeh,tehran,35000,218,160,3,5,6,True,True,False,False,35.785832,51.454839,2023-12-02T15:45:01.844260+03:30
hfMmv1jyLxg=,4,shams-abad,tehran,8544,96,89,2,1,2,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:02.405648+03:30
T5MkYicO~WE=,4,shams-abad,tehran,6950,102,68,2,20,6,False,False,True,False,35.745878,51.475789,2023-12-02T15:45:02.725552+03:30
_Jl_hXtxQwI=,4,shams-abad,tehran,7400,94,78,2,11,1,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:02.977593+03:30
EsIxhOdvf8M=,4,shams-abad,tehran,7380,95,77,2,1,3,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:03.060908+03:30
CC15Ra3Snio=,3,dolat,tehran,15800,137,115,3,9,4,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:03.196727+03:30
GZ~6yDHhd54=,4,shams-abad,tehran,7400,100,74,2,1,5,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:03.460818+03:30
~Bb1k_Iog3Y=,3,dolat,tehran,13400,138,97,2,15,1,False,False,False,False,35.780151,51.45129,2023-12-02T15:45:03.484229+03:30
JJLXNH7sD1s=,4,shams-abad,tehran,7500,100,75,2,1,5,True,True,True,False,35.745878,51.475789,2023-12-02T15:45:03.533679+03:30
a60OHiFY~Ds=,3,dolat,tehran,12650,110,114,2,18,1,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:03.767005+03:30
wSkPwyeHSVA=,3,dolat,tehran,8800,131,67,2,17,3,True,False,True,False,35.780151,51.45129,2023-12-02T15:45:03.851047+03:30
vjZfEDA2FN4=,3,dolat,tehran,6700,111,60,2,7,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.355772+03:30
FLZ2STYooAI=,3,dolat,tehran,12500,108,115,2,16,5,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.405760+03:30
MUvKpoFWr5g=,3,dolat,tehran,7000,140,50,1,13,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.454772+03:30
GBMcjgFcu7s=,3,dolat,tehran,6800,130,52,1,9,1,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.835933+03:30
7~ILstqru4w=,3,dolat,tehran,36000,209,172,3,1,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.950053+03:30
u~ljQ5cy9_4=,3,dolat,tehran,22000,146,150,3,6,5,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:04.989039+03:30
k~q8rmeWXtU=,3,dolat,tehran,16000,142,112,3,12,2,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:05.294350+03:30
VtseiWVPO4A=,3,dolat,tehran,18500,125,148,3,13,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:05.467270+03:30
OyI9ebm4bVc=,3,dolat,tehran,6600,110,60,2,6,2,False,True,True,False,35.780151,51.45129,2023-12-02T15:45:05.445223+03:30
N7dkpq7Uk2A=,3,dolat,tehran,19500,131,148,3,20,1,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:05.847882+03:30
G5TLtexWd_w=,3,dolat,tehran,27500,171,160,3,3,6,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:05.886882+03:30
oqLjNs5aC0E=,3,dolat,tehran,9350,86,108,2,10,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:06.154657+03:30
fiAmSI1hGlE=,3,dolat,tehran,32000,188,170,3,5,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:06.195734+03:30
s7n_4VviVb4=,3,dolat,tehran,11100,105,105,2,3,3,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:06.234458+03:30
OCB7tTY0GIs=,3,dolat,tehran,18500,123,150,3,16,4,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:06.399479+03:30
T5MhFZECHH0=,3,dolat,tehran,26000,189,137,3,2,4,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:06.653265+03:30
IoHi46kAicY=,3,seoul,tehran,10000,88,113,2,30,3,False,True,False,False,35.777891,51.394626,2023-12-02T15:45:06.693430+03:30
DPrQZ6Cb3Mw=,3,dolat,tehran,18000,163,110,2,3,5,True,True,True,False,35.780151,51.45129,2023-12-02T15:45:07.527799+03:30
